2024-06-30 23:21:23,774 [INFO   ] No DB found at data_collection_analysis_tutorial.db, creating a new DB!
2024-07-01 16:20:04,629 [INFO   ] Received msg [ask]
2024-07-01 16:20:04,642 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:04,956 [INFO   ] Fitting done, took 0.31380701065063477
2024-07-01 16:20:04,957 [INFO   ] Starting gen...
2024-07-01 16:20:09,104 [INFO   ] Gen done, time=4.146252155303955
2024-07-01 16:20:09,124 [INFO   ] Received msg [tell]
2024-07-01 16:20:09,156 [INFO   ] Received msg [ask]
2024-07-01 16:20:09,158 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:11,373 [INFO   ] Fitting done, took 2.215848922729492
2024-07-01 16:20:11,375 [INFO   ] Starting gen...
2024-07-01 16:20:15,506 [INFO   ] Gen done, time=4.131267070770264
2024-07-01 16:20:15,516 [INFO   ] Received msg [tell]
2024-07-01 16:20:15,561 [INFO   ] Received msg [ask]
2024-07-01 16:20:15,569 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:16,176 [INFO   ] Fitting done, took 0.6067478656768799
2024-07-01 16:20:16,178 [INFO   ] Starting gen...
2024-07-01 16:20:19,448 [INFO   ] Gen done, time=3.2699368000030518
2024-07-01 16:20:19,459 [INFO   ] Received msg [tell]
2024-07-01 16:20:19,500 [INFO   ] Received msg [ask]
2024-07-01 16:20:19,504 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:21,549 [INFO   ] Fitting done, took 2.044856071472168
2024-07-01 16:20:21,551 [INFO   ] Starting gen...
2024-07-01 16:20:26,998 [INFO   ] Gen done, time=5.446681022644043
2024-07-01 16:20:27,008 [INFO   ] Received msg [tell]
2024-07-01 16:20:27,046 [INFO   ] Received msg [ask]
2024-07-01 16:20:27,047 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:28,114 [INFO   ] Fitting done, took 1.0670108795166016
2024-07-01 16:20:28,116 [INFO   ] Starting gen...
2024-07-01 16:20:31,427 [INFO   ] Gen done, time=3.311177968978882
2024-07-01 16:20:31,453 [INFO   ] Received msg [tell]
2024-07-01 16:20:31,502 [INFO   ] Received msg [ask]
2024-07-01 16:20:31,506 [INFO   ] Starting fitting (no warm start)...
2024-07-01 16:20:35,672 [INFO   ] Fitting done, took 4.1659462451934814
2024-07-01 16:20:35,674 [INFO   ] Starting gen...
2024-07-01 16:20:38,748 [INFO   ] Gen done, time=3.07360577583313
2024-07-01 16:20:38,758 [INFO   ] Received msg [tell]
2024-07-01 16:20:38,782 [INFO   ] Received msg [ask]
2024-07-01 16:20:38,784 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:39,146 [INFO   ] Fitting done, took 0.3615131378173828
2024-07-01 16:20:39,147 [INFO   ] Starting gen...
2024-07-01 16:20:42,854 [INFO   ] Gen done, time=3.7062480449676514
2024-07-01 16:20:42,886 [INFO   ] Received msg [tell]
2024-07-01 16:20:42,911 [INFO   ] Received msg [ask]
2024-07-01 16:20:42,913 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:45,086 [INFO   ] Fitting done, took 2.1726322174072266
2024-07-01 16:20:45,087 [INFO   ] Starting gen...
2024-07-01 16:20:48,506 [INFO   ] Gen done, time=3.4186899662017822
2024-07-01 16:20:48,517 [INFO   ] Received msg [tell]
2024-07-01 16:20:48,536 [INFO   ] Received msg [ask]
2024-07-01 16:20:48,540 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:49,943 [INFO   ] Fitting done, took 1.402876853942871
2024-07-01 16:20:49,944 [INFO   ] Starting gen...
2024-07-01 16:20:53,961 [INFO   ] Gen done, time=4.016357183456421
2024-07-01 16:20:53,971 [INFO   ] Received msg [tell]
2024-07-01 16:20:54,001 [INFO   ] Received msg [ask]
2024-07-01 16:20:54,003 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:54,889 [INFO   ] Fitting done, took 0.8861861228942871
2024-07-01 16:20:54,891 [INFO   ] Starting gen...
2024-07-01 16:20:57,478 [INFO   ] Gen done, time=2.587244987487793
2024-07-01 16:20:57,500 [INFO   ] Received msg [tell]
2024-07-01 16:20:57,532 [INFO   ] Received msg [ask]
2024-07-01 16:20:57,533 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:20:58,014 [INFO   ] Fitting done, took 0.48090195655822754
2024-07-01 16:20:58,015 [INFO   ] Starting gen...
2024-07-01 16:21:01,341 [INFO   ] Gen done, time=3.3250558376312256
2024-07-01 16:21:01,356 [INFO   ] Received msg [tell]
2024-07-01 16:21:01,377 [INFO   ] Received msg [ask]
2024-07-01 16:21:01,378 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:01,889 [INFO   ] Fitting done, took 0.5104351043701172
2024-07-01 16:21:01,890 [INFO   ] Starting gen...
2024-07-01 16:21:05,881 [INFO   ] Gen done, time=3.9908487796783447
2024-07-01 16:21:05,900 [INFO   ] Received msg [tell]
2024-07-01 16:21:05,919 [INFO   ] Received msg [ask]
2024-07-01 16:21:05,921 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:06,470 [INFO   ] Fitting done, took 0.5490379333496094
2024-07-01 16:21:06,471 [INFO   ] Starting gen...
2024-07-01 16:21:09,941 [INFO   ] Gen done, time=3.469517946243286
2024-07-01 16:21:09,961 [INFO   ] Received msg [tell]
2024-07-01 16:21:09,994 [INFO   ] Received msg [ask]
2024-07-01 16:21:10,010 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:13,463 [INFO   ] Fitting done, took 3.453268051147461
2024-07-01 16:21:13,465 [INFO   ] Starting gen...
2024-07-01 16:21:16,936 [INFO   ] Gen done, time=3.470820903778076
2024-07-01 16:21:16,962 [INFO   ] Received msg [tell]
2024-07-01 16:21:16,994 [INFO   ] Received msg [ask]
2024-07-01 16:21:16,997 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:17,638 [INFO   ] Fitting done, took 0.6408109664916992
2024-07-01 16:21:17,640 [INFO   ] Starting gen...
2024-07-01 16:21:20,738 [INFO   ] Gen done, time=3.0969889163970947
2024-07-01 16:21:20,770 [INFO   ] Received msg [tell]
2024-07-01 16:21:20,795 [INFO   ] Received msg [ask]
2024-07-01 16:21:20,801 [INFO   ] Starting fitting (no warm start)...
2024-07-01 16:21:22,483 [INFO   ] Fitting done, took 1.6820290088653564
2024-07-01 16:21:22,485 [INFO   ] Starting gen...
2024-07-01 16:21:25,548 [INFO   ] Gen done, time=3.0631089210510254
2024-07-01 16:21:25,558 [INFO   ] Received msg [tell]
2024-07-01 16:21:25,670 [INFO   ] Received msg [ask]
2024-07-01 16:21:25,672 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:25,906 [INFO   ] Fitting done, took 0.2343449592590332
2024-07-01 16:21:25,908 [INFO   ] Starting gen...
2024-07-01 16:21:28,886 [INFO   ] Gen done, time=2.977644920349121
2024-07-01 16:21:28,896 [INFO   ] Received msg [tell]
2024-07-01 16:21:28,920 [INFO   ] Received msg [ask]
2024-07-01 16:21:28,921 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:30,457 [INFO   ] Fitting done, took 1.5356600284576416
2024-07-01 16:21:30,459 [INFO   ] Starting gen...
2024-07-01 16:21:34,134 [INFO   ] Gen done, time=3.675225019454956
2024-07-01 16:21:34,144 [INFO   ] Received msg [tell]
2024-07-01 16:21:34,164 [INFO   ] Received msg [ask]
2024-07-01 16:21:34,168 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:34,732 [INFO   ] Fitting done, took 0.563173770904541
2024-07-01 16:21:34,733 [INFO   ] Starting gen...
2024-07-01 16:21:38,096 [INFO   ] Gen done, time=3.362632989883423
2024-07-01 16:21:38,126 [INFO   ] Received msg [tell]
2024-07-01 16:21:38,171 [INFO   ] Received msg [ask]
2024-07-01 16:21:38,172 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:38,907 [INFO   ] Fitting done, took 0.7352960109710693
2024-07-01 16:21:38,909 [INFO   ] Starting gen...
2024-07-01 16:21:42,487 [INFO   ] Gen done, time=3.5781800746917725
2024-07-01 16:21:42,517 [INFO   ] Received msg [tell]
2024-07-01 16:21:42,543 [INFO   ] Received msg [ask]
2024-07-01 16:21:42,547 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:42,885 [INFO   ] Fitting done, took 0.33842921257019043
2024-07-01 16:21:42,887 [INFO   ] Starting gen...
2024-07-01 16:21:47,454 [INFO   ] Gen done, time=4.566325902938843
2024-07-01 16:21:47,486 [INFO   ] Received msg [tell]
2024-07-01 16:21:47,544 [INFO   ] Received msg [ask]
2024-07-01 16:21:47,563 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:48,190 [INFO   ] Fitting done, took 0.6268558502197266
2024-07-01 16:21:48,191 [INFO   ] Starting gen...
2024-07-01 16:21:54,605 [INFO   ] Gen done, time=6.412703990936279
2024-07-01 16:21:54,636 [INFO   ] Received msg [tell]
2024-07-01 16:21:54,698 [INFO   ] Received msg [ask]
2024-07-01 16:21:54,700 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:21:55,017 [INFO   ] Fitting done, took 0.31730198860168457
2024-07-01 16:21:55,019 [INFO   ] Starting gen...
2024-07-01 16:21:59,724 [INFO   ] Gen done, time=4.7046802043914795
2024-07-01 16:21:59,765 [INFO   ] Received msg [tell]
2024-07-01 16:21:59,833 [INFO   ] Received msg [ask]
2024-07-01 16:21:59,838 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:00,268 [INFO   ] Fitting done, took 0.4304187297821045
2024-07-01 16:22:00,270 [INFO   ] Starting gen...
2024-07-01 16:22:04,238 [INFO   ] Gen done, time=3.9680540561676025
2024-07-01 16:22:04,284 [INFO   ] Received msg [tell]
2024-07-01 16:22:04,313 [INFO   ] Received msg [ask]
2024-07-01 16:22:04,317 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:04,784 [INFO   ] Fitting done, took 0.46755313873291016
2024-07-01 16:22:04,785 [INFO   ] Starting gen...
2024-07-01 16:22:10,107 [INFO   ] Gen done, time=5.321009159088135
2024-07-01 16:22:10,139 [INFO   ] Received msg [tell]
2024-07-01 16:22:10,214 [INFO   ] Received msg [ask]
2024-07-01 16:22:10,215 [INFO   ] Starting fitting (no warm start)...
2024-07-01 16:22:14,017 [INFO   ] Fitting done, took 3.8019161224365234
2024-07-01 16:22:14,019 [INFO   ] Starting gen...
2024-07-01 16:22:17,840 [INFO   ] Gen done, time=3.8200953006744385
2024-07-01 16:22:17,887 [INFO   ] Received msg [tell]
2024-07-01 16:22:17,949 [INFO   ] Received msg [ask]
2024-07-01 16:22:17,975 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:18,531 [INFO   ] Fitting done, took 0.5557501316070557
2024-07-01 16:22:18,532 [INFO   ] Starting gen...
2024-07-01 16:22:22,707 [INFO   ] Gen done, time=4.174726724624634
2024-07-01 16:22:22,754 [INFO   ] Received msg [tell]
2024-07-01 16:22:22,827 [INFO   ] Received msg [ask]
2024-07-01 16:22:22,846 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:23,201 [INFO   ] Fitting done, took 0.354830265045166
2024-07-01 16:22:23,203 [INFO   ] Starting gen...
2024-07-01 16:22:28,101 [INFO   ] Gen done, time=4.897623062133789
2024-07-01 16:22:28,157 [INFO   ] Received msg [tell]
2024-07-01 16:22:28,228 [INFO   ] Received msg [ask]
2024-07-01 16:22:28,233 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:29,131 [INFO   ] Fitting done, took 0.8979060649871826
2024-07-01 16:22:29,134 [INFO   ] Starting gen...
2024-07-01 16:22:33,433 [INFO   ] Gen done, time=4.298574209213257
2024-07-01 16:22:33,449 [INFO   ] Received msg [tell]
2024-07-01 16:22:33,475 [INFO   ] Received msg [ask]
2024-07-01 16:22:33,477 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:38,858 [INFO   ] Fitting done, took 5.380687952041626
2024-07-01 16:22:38,860 [INFO   ] Starting gen...
2024-07-01 16:22:44,017 [INFO   ] Gen done, time=5.1559789180755615
2024-07-01 16:22:44,065 [INFO   ] Received msg [tell]
2024-07-01 16:22:44,124 [INFO   ] Received msg [ask]
2024-07-01 16:22:44,126 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:44,503 [INFO   ] Fitting done, took 0.3772909641265869
2024-07-01 16:22:44,506 [INFO   ] Starting gen...
2024-07-01 16:22:50,866 [INFO   ] Gen done, time=6.359654188156128
2024-07-01 16:22:50,878 [INFO   ] Received msg [tell]
2024-07-01 16:22:50,939 [INFO   ] Received msg [ask]
2024-07-01 16:22:50,956 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:51,616 [INFO   ] Fitting done, took 0.6598341464996338
2024-07-01 16:22:51,618 [INFO   ] Starting gen...
2024-07-01 16:22:56,416 [INFO   ] Gen done, time=4.7975358963012695
2024-07-01 16:22:56,456 [INFO   ] Received msg [tell]
2024-07-01 16:22:56,503 [INFO   ] Received msg [ask]
2024-07-01 16:22:56,504 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:22:57,220 [INFO   ] Fitting done, took 0.7161672115325928
2024-07-01 16:22:57,222 [INFO   ] Starting gen...
2024-07-01 16:23:02,501 [INFO   ] Gen done, time=5.278655290603638
2024-07-01 16:23:02,544 [INFO   ] Received msg [tell]
2024-07-01 16:23:02,587 [INFO   ] Received msg [ask]
2024-07-01 16:23:02,626 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:03,656 [INFO   ] Fitting done, took 1.030466079711914
2024-07-01 16:23:03,661 [INFO   ] Starting gen...
2024-07-01 16:23:08,803 [INFO   ] Gen done, time=5.140773057937622
2024-07-01 16:23:08,823 [INFO   ] Received msg [tell]
2024-07-01 16:23:08,871 [INFO   ] Received msg [ask]
2024-07-01 16:23:08,874 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:11,692 [INFO   ] Fitting done, took 2.818251132965088
2024-07-01 16:23:11,694 [INFO   ] Starting gen...
2024-07-01 16:23:15,472 [INFO   ] Gen done, time=3.7781248092651367
2024-07-01 16:23:15,504 [INFO   ] Received msg [tell]
2024-07-01 16:23:15,565 [INFO   ] Received msg [ask]
2024-07-01 16:23:15,617 [INFO   ] Starting fitting (no warm start)...
2024-07-01 16:23:19,274 [INFO   ] Fitting done, took 3.6570589542388916
2024-07-01 16:23:19,276 [INFO   ] Starting gen...
2024-07-01 16:23:23,025 [INFO   ] Gen done, time=3.7482588291168213
2024-07-01 16:23:23,041 [INFO   ] Received msg [tell]
2024-07-01 16:23:23,104 [INFO   ] Received msg [ask]
2024-07-01 16:23:23,109 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:25,943 [INFO   ] Fitting done, took 2.8332509994506836
2024-07-01 16:23:25,944 [INFO   ] Starting gen...
2024-07-01 16:23:30,991 [INFO   ] Gen done, time=5.0460522174835205
2024-07-01 16:23:31,010 [INFO   ] Received msg [tell]
2024-07-01 16:23:31,087 [INFO   ] Received msg [ask]
2024-07-01 16:23:31,089 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:34,488 [INFO   ] Fitting done, took 3.398550033569336
2024-07-01 16:23:34,489 [INFO   ] Starting gen...
2024-07-01 16:23:36,968 [INFO   ] Gen done, time=2.4784488677978516
2024-07-01 16:23:36,988 [INFO   ] Received msg [tell]
2024-07-01 16:23:37,018 [INFO   ] Received msg [ask]
2024-07-01 16:23:37,020 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:37,356 [INFO   ] Fitting done, took 0.33611607551574707
2024-07-01 16:23:37,358 [INFO   ] Starting gen...
2024-07-01 16:23:41,033 [INFO   ] Gen done, time=3.6749062538146973
2024-07-01 16:23:41,043 [INFO   ] Received msg [tell]
2024-07-01 16:23:41,108 [INFO   ] Received msg [ask]
2024-07-01 16:23:41,109 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:41,823 [INFO   ] Fitting done, took 0.7138617038726807
2024-07-01 16:23:41,825 [INFO   ] Starting gen...
2024-07-01 16:23:45,869 [INFO   ] Gen done, time=4.043891906738281
2024-07-01 16:23:45,902 [INFO   ] Received msg [tell]
2024-07-01 16:23:45,925 [INFO   ] Received msg [ask]
2024-07-01 16:23:45,927 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:46,750 [INFO   ] Fitting done, took 0.8225388526916504
2024-07-01 16:23:46,751 [INFO   ] Starting gen...
2024-07-01 16:23:49,585 [INFO   ] Gen done, time=2.8332011699676514
2024-07-01 16:23:49,643 [INFO   ] Received msg [tell]
2024-07-01 16:23:49,665 [INFO   ] Received msg [ask]
2024-07-01 16:23:49,668 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:51,688 [INFO   ] Fitting done, took 2.020293951034546
2024-07-01 16:23:51,690 [INFO   ] Starting gen...
2024-07-01 16:23:55,406 [INFO   ] Gen done, time=3.7161052227020264
2024-07-01 16:23:55,416 [INFO   ] Received msg [tell]
2024-07-01 16:23:55,458 [INFO   ] Received msg [ask]
2024-07-01 16:23:55,460 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:55,797 [INFO   ] Fitting done, took 0.3373072147369385
2024-07-01 16:23:55,799 [INFO   ] Starting gen...
2024-07-01 16:23:58,399 [INFO   ] Gen done, time=2.599313259124756
2024-07-01 16:23:58,421 [INFO   ] Received msg [tell]
2024-07-01 16:23:58,457 [INFO   ] Received msg [ask]
2024-07-01 16:23:58,478 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:23:59,339 [INFO   ] Fitting done, took 0.8615028858184814
2024-07-01 16:23:59,341 [INFO   ] Starting gen...
2024-07-01 16:24:03,451 [INFO   ] Gen done, time=4.108775854110718
2024-07-01 16:24:03,471 [INFO   ] Received msg [tell]
2024-07-01 16:24:03,504 [INFO   ] Received msg [ask]
2024-07-01 16:24:03,505 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:04,134 [INFO   ] Fitting done, took 0.6298062801361084
2024-07-01 16:24:04,136 [INFO   ] Starting gen...
2024-07-01 16:24:07,189 [INFO   ] Gen done, time=3.052515745162964
2024-07-01 16:24:07,215 [INFO   ] Received msg [tell]
2024-07-01 16:24:07,269 [INFO   ] Received msg [ask]
2024-07-01 16:24:07,271 [INFO   ] Starting fitting (no warm start)...
2024-07-01 16:24:09,114 [INFO   ] Fitting done, took 1.8435149192810059
2024-07-01 16:24:09,116 [INFO   ] Starting gen...
2024-07-01 16:24:14,712 [INFO   ] Gen done, time=5.595556974411011
2024-07-01 16:24:14,722 [INFO   ] Received msg [tell]
2024-07-01 16:24:14,757 [INFO   ] Received msg [ask]
2024-07-01 16:24:14,760 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:16,859 [INFO   ] Fitting done, took 2.099061965942383
2024-07-01 16:24:16,861 [INFO   ] Starting gen...
2024-07-01 16:24:21,214 [INFO   ] Gen done, time=4.3523149490356445
2024-07-01 16:24:21,240 [INFO   ] Received msg [tell]
2024-07-01 16:24:21,268 [INFO   ] Received msg [ask]
2024-07-01 16:24:21,269 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:21,613 [INFO   ] Fitting done, took 0.344144344329834
2024-07-01 16:24:21,615 [INFO   ] Starting gen...
2024-07-01 16:24:26,334 [INFO   ] Gen done, time=4.719247102737427
2024-07-01 16:24:26,345 [INFO   ] Received msg [tell]
2024-07-01 16:24:26,388 [INFO   ] Received msg [ask]
2024-07-01 16:24:26,390 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:26,692 [INFO   ] Fitting done, took 0.3022799491882324
2024-07-01 16:24:26,694 [INFO   ] Starting gen...
2024-07-01 16:24:31,138 [INFO   ] Gen done, time=4.44369912147522
2024-07-01 16:24:31,173 [INFO   ] Received msg [tell]
2024-07-01 16:24:31,195 [INFO   ] Received msg [ask]
2024-07-01 16:24:31,197 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:31,816 [INFO   ] Fitting done, took 0.6181888580322266
2024-07-01 16:24:31,817 [INFO   ] Starting gen...
2024-07-01 16:24:36,027 [INFO   ] Gen done, time=4.2089760303497314
2024-07-01 16:24:36,037 [INFO   ] Received msg [tell]
2024-07-01 16:24:36,079 [INFO   ] Received msg [ask]
2024-07-01 16:24:36,080 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:37,760 [INFO   ] Fitting done, took 1.6794390678405762
2024-07-01 16:24:37,761 [INFO   ] Starting gen...
2024-07-01 16:24:42,554 [INFO   ] Gen done, time=4.792524814605713
2024-07-01 16:24:42,564 [INFO   ] Received msg [tell]
2024-07-01 16:24:42,613 [INFO   ] Received msg [ask]
2024-07-01 16:24:42,617 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:44,343 [INFO   ] Fitting done, took 1.726466178894043
2024-07-01 16:24:44,345 [INFO   ] Starting gen...
2024-07-01 16:24:47,910 [INFO   ] Gen done, time=3.5650222301483154
2024-07-01 16:24:47,951 [INFO   ] Received msg [tell]
2024-07-01 16:24:47,980 [INFO   ] Received msg [ask]
2024-07-01 16:24:47,986 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:48,407 [INFO   ] Fitting done, took 0.4204437732696533
2024-07-01 16:24:48,408 [INFO   ] Starting gen...
2024-07-01 16:24:52,598 [INFO   ] Gen done, time=4.189679861068726
2024-07-01 16:24:52,619 [INFO   ] Received msg [tell]
2024-07-01 16:24:52,637 [INFO   ] Received msg [ask]
2024-07-01 16:24:52,639 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:54,344 [INFO   ] Fitting done, took 1.7048239707946777
2024-07-01 16:24:54,346 [INFO   ] Starting gen...
2024-07-01 16:24:57,844 [INFO   ] Gen done, time=3.4976718425750732
2024-07-01 16:24:57,878 [INFO   ] Received msg [tell]
2024-07-01 16:24:57,901 [INFO   ] Received msg [ask]
2024-07-01 16:24:57,902 [INFO   ] Starting fitting (warm start)...
2024-07-01 16:24:58,360 [INFO   ] Fitting done, took 0.4588289260864258
2024-07-01 16:24:58,362 [INFO   ] Starting gen...
2024-07-01 16:25:02,804 [INFO   ] Gen done, time=4.441612958908081
2024-07-01 16:25:02,813 [INFO   ] Received msg [tell]
